source,target,relation_type
Fikri Bulut,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Fikri Polat,LISE_ARKADASI
Fikri Polat,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Gökhan Çakır,LISE_ARKADASI
Gökhan Çakır,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Gökhan Tan,LISE_ARKADASI
Gökhan Tan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Gülnur Toprak,LISE_ARKADASI
Gülnur Toprak,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Haluk Erdoğan,LISE_ARKADASI
Haluk Erdoğan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Hasan Aksoy,LISE_ARKADASI
Hasan Aksoy,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Hümeyra Güler,LISE_ARKADASI
Hümeyra Güler,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Hüsnü Aktaş,LISE_ARKADASI
Hüsnü Aktaş,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,İzzet Arslan,LISE_ARKADASI
İzzet Arslan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Kaan Baran,LISE_ARKADASI
Kaan Baran,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Kaan Özdemir,LISE_ARKADASI
Kaan Özdemir,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Melek Aksoy,LISE_ARKADASI
Melek Aksoy,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Melek Yılmaz,LISE_ARKADASI
Melek Yılmaz,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Melis Demir,LISE_ARKADASI
Melis Demir,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Meryem Tan,LISE_ARKADASI
Meryem Tan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Nefise Aydın,LISE_ARKADASI
Nefise Aydın,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Onur Aslan,LISE_ARKADASI
Onur Aslan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Ozan Altun,LISE_ARKADASI
Ozan Altun,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Ozan Doğan,LISE_ARKADASI
Ozan Doğan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Özge Karaca,LISE_ARKADASI
Özge Karaca,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Sedef Sezer,LISE_ARKADASI
Sedef Sezer,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Sinan Sezer,LISE_ARKADASI
Sinan Sezer,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Şirin Erdoğan,LISE_ARKADASI
Şirin Erdoğan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Süleyman Kara,LISE_ARKADASI
Süleyman Kara,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Süleyman Özkan,LISE_ARKADASI
Süleyman Özkan,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Tarık Aktaş,LISE_ARKADASI
Tarık Aktaş,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Uğur Aydın,LISE_ARKADASI
Uğur Aydın,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Veli Taş,LISE_ARKADASI
Veli Taş,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Vildan Güler,LISE_ARKADASI
Vildan Güler,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Vildan Yılmaz,LISE_ARKADASI
Vildan Yılmaz,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Yeliz Yıldız,LISE_ARKADASI
Yeliz Yıldız,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Yunus Yılmaz,LISE_ARKADASI
Yunus Yılmaz,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Zehra Ermiş,LISE_ARKADASI
Zehra Ermiş,Batuhan Özdemir,LISE_ARKADASI
Batuhan Özdemir,Zeynep Uzun,LISE_ARKADASI
Zeynep Uzun,Batuhan Özdemir,LISE_ARKADASI
Batuhan Uçar,Canan Yılmaz,LISE_ARKADASI
Canan Yılmaz,Batuhan Uçar,LISE_ARKADASI
Batuhan Uçar,Özge Yıldız,LISE_ARKADASI
Özge Yıldız,Batuhan Uçar,LISE_ARKADASI
Batuhan Uçar,Salih Polat,LISE_ARKADASI
Salih Polat,Batuhan Uçar,LISE_ARKADASI
Batuhan Uçar,Zeynep Avcı,LISE_ARKADASI
Zeynep Avcı,Batuhan Uçar,LISE_ARKADASI
Baturalp Polat,Cihan Aktaş,LISE_ARKADASI
Cihan Aktaş,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Elif Güneş,LISE_ARKADASI
Elif Güneş,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Fatma Özkan,LISE_ARKADASI
Fatma Özkan,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Gül Baran,LISE_ARKADASI
Gül Baran,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Hüsnü Kurt,LISE_ARKADASI
Hüsnü Kurt,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,İbrahim Can,LISE_ARKADASI
İbrahim Can,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Özgür Özsoy,LISE_ARKADASI
Özgür Özsoy,Baturalp Polat,LISE_ARKADASI
Baturalp Polat,Süleyman Çakır,LISE_ARKADASI
Süleyman Çakır,Baturalp Polat,LISE_ARKADASI
Betül Erdoğan,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Can Uçar,LISE_ARKADASI
Can Uçar,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Elvan Çakır,LISE_ARKADASI
Elvan Çakır,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Meryem Ergin,LISE_ARKADASI
Meryem Ergin,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Onur Kaya,LISE_ARKADASI
Onur Kaya,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Şebnem Özsoy,LISE_ARKADASI
Şebnem Özsoy,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Selin Acar,LISE_ARKADASI
Selin Acar,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Serap Arslan,LISE_ARKADASI
Serap Arslan,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Sinan Yalçın,LISE_ARKADASI
Sinan Yalçın,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Şirin Can,LISE_ARKADASI
Şirin Can,Betül Erdoğan,LISE_ARKADASI
Betül Erdoğan,Tuğba Aydın,LISE_ARKADASI
Tuğba Aydın,Betül Erdoğan,LISE_ARKADASI
Bülent Yıldız,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Cem Şimşek,LISE_ARKADASI
Cem Şimşek,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Eda Altun,LISE_ARKADASI
Eda Altun,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Fikri Bulut,LISE_ARKADASI
Fikri Bulut,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Fikri Polat,LISE_ARKADASI
Fikri Polat,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Gökhan Çakır,LISE_ARKADASI
Gökhan Çakır,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Gökhan Tan,LISE_ARKADASI
Gökhan Tan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Gülnur Toprak,LISE_ARKADASI
Gülnur Toprak,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Haluk Erdoğan,LISE_ARKADASI
Haluk Erdoğan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Hasan Aksoy,LISE_ARKADASI
Hasan Aksoy,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Hümeyra Güler,LISE_ARKADASI
Hümeyra Güler,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Hüsnü Aktaş,LISE_ARKADASI
Hüsnü Aktaş,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,İzzet Arslan,LISE_ARKADASI
İzzet Arslan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Kaan Baran,LISE_ARKADASI
Kaan Baran,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Kaan Özdemir,LISE_ARKADASI
Kaan Özdemir,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Melek Aksoy,LISE_ARKADASI
Melek Aksoy,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Melek Yılmaz,LISE_ARKADASI
Melek Yılmaz,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Melis Demir,LISE_ARKADASI
Melis Demir,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Meryem Tan,LISE_ARKADASI
Meryem Tan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Nefise Aydın,LISE_ARKADASI
Nefise Aydın,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Onur Aslan,LISE_ARKADASI
Onur Aslan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Ozan Altun,LISE_ARKADASI
Ozan Altun,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Ozan Doğan,LISE_ARKADASI
Ozan Doğan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Özge Karaca,LISE_ARKADASI
Özge Karaca,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Sedef Sezer,LISE_ARKADASI
Sedef Sezer,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Sinan Sezer,LISE_ARKADASI
Sinan Sezer,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Şirin Erdoğan,LISE_ARKADASI
Şirin Erdoğan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Süleyman Kara,LISE_ARKADASI
Süleyman Kara,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Süleyman Özkan,LISE_ARKADASI
Süleyman Özkan,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Tarık Aktaş,LISE_ARKADASI
Tarık Aktaş,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Uğur Aydın,LISE_ARKADASI
Uğur Aydın,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Veli Taş,LISE_ARKADASI
Veli Taş,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Vildan Güler,LISE_ARKADASI
Vildan Güler,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Vildan Yılmaz,LISE_ARKADASI
Vildan Yılmaz,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Yeliz Yıldız,LISE_ARKADASI
Yeliz Yıldız,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Yunus Yılmaz,LISE_ARKADASI
Yunus Yılmaz,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Zehra Ermiş,LISE_ARKADASI
Zehra Ermiş,Bülent Yıldız,LISE_ARKADASI
Bülent Yıldız,Zeynep Uzun,LISE_ARKADASI
Zeynep Uzun,Bülent Yıldız,LISE_ARKADASI
Burak Acar,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Burak Acar,LISE_ARKADASI
Burak Acar,Ceyda Doğan,LISE_ARKADASI
Ceyda Doğan,Burak Acar,LISE_ARKADASI
Burak Acar,Gülçin Polat,LISE_ARKADASI
Gülçin Polat,Burak Acar,LISE_ARKADASI
Burak Acar,Hatice Eren,LISE_ARKADASI
Hatice Eren,Burak Acar,LISE_ARKADASI
Burak Acar,İrem Polat,LISE_ARKADASI
İrem Polat,Burak Acar,LISE_ARKADASI
Burak Acar,Nazan Türkmen,LISE_ARKADASI
Nazan Türkmen,Burak Acar,LISE_ARKADASI
Burak Acar,Özge Şimşek,LISE_ARKADASI
Özge Şimşek,Burak Acar,LISE_ARKADASI
Burak Acar,Sami Yıldız,LISE_ARKADASI
Sami Yıldız,Burak Acar,LISE_ARKADASI
Burak Acar,Suna Taş,LISE_ARKADASI
Suna Taş,Burak Acar,LISE_ARKADASI
Burak Acar,Vedat Sezer,LISE_ARKADASI
Vedat Sezer,Burak Acar,LISE_ARKADASI
Burcu Özsoy,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Cem Şimşek,LISE_ARKADASI
Cem Şimşek,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Eda Altun,LISE_ARKADASI
Eda Altun,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Fikri Bulut,LISE_ARKADASI
Fikri Bulut,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Fikri Polat,LISE_ARKADASI
Fikri Polat,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Gökhan Çakır,LISE_ARKADASI
Gökhan Çakır,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Gökhan Tan,LISE_ARKADASI
Gökhan Tan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Gülnur Toprak,LISE_ARKADASI
Gülnur Toprak,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Haluk Erdoğan,LISE_ARKADASI
Haluk Erdoğan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Hasan Aksoy,LISE_ARKADASI
Hasan Aksoy,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Hümeyra Güler,LISE_ARKADASI
Hümeyra Güler,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,İzzet Arslan,LISE_ARKADASI
İzzet Arslan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Kaan Baran,LISE_ARKADASI
Kaan Baran,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Melek Aksoy,LISE_ARKADASI
Melek Aksoy,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Melek Yılmaz,LISE_ARKADASI
Melek Yılmaz,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Melis Demir,LISE_ARKADASI
Melis Demir,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Meryem Tan,LISE_ARKADASI
Meryem Tan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Nefise Aydın,LISE_ARKADASI
Nefise Aydın,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Onur Aslan,LISE_ARKADASI
Onur Aslan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Ozan Altun,LISE_ARKADASI
Ozan Altun,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Ozan Doğan,LISE_ARKADASI
Ozan Doğan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Özge Karaca,LISE_ARKADASI
Özge Karaca,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Sedef Sezer,LISE_ARKADASI
Sedef Sezer,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Şirin Erdoğan,LISE_ARKADASI
Şirin Erdoğan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Süleyman Kara,LISE_ARKADASI
Süleyman Kara,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Süleyman Özkan,LISE_ARKADASI
Süleyman Özkan,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Tarık Aktaş,LISE_ARKADASI
Tarık Aktaş,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Uğur Aydın,LISE_ARKADASI
Uğur Aydın,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Veli Taş,LISE_ARKADASI
Veli Taş,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Vildan Güler,LISE_ARKADASI
Vildan Güler,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Vildan Yılmaz,LISE_ARKADASI
Vildan Yılmaz,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Yeliz Yıldız,LISE_ARKADASI
Yeliz Yıldız,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Yunus Yılmaz,LISE_ARKADASI
Yunus Yılmaz,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Zehra Ermiş,LISE_ARKADASI
Zehra Ermiş,Burcu Özsoy,LISE_ARKADASI
Burcu Özsoy,Zeynep Uzun,LISE_ARKADASI
Zeynep Uzun,Burcu Özsoy,LISE_ARKADASI
Burhan Doğan,Duygu Ergin,LISE_ARKADASI
Duygu Ergin,Burhan Doğan,LISE_ARKADASI
Burhan Doğan,Ozan Aslan,LISE_ARKADASI
Ozan Aslan,Burhan Doğan,LISE_ARKADASI
Burhan Sezer,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Can Uçar,LISE_ARKADASI
Can Uçar,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Elvan Çakır,LISE_ARKADASI
Elvan Çakır,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Meryem Ergin,LISE_ARKADASI
Meryem Ergin,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Onur Kaya,LISE_ARKADASI
Onur Kaya,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Şebnem Özsoy,LISE_ARKADASI
Şebnem Özsoy,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Selin Acar,LISE_ARKADASI
Selin Acar,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Serap Arslan,LISE_ARKADASI
Serap Arslan,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Sinan Yalçın,LISE_ARKADASI
Sinan Yalçın,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Şirin Can,LISE_ARKADASI
Şirin Can,Burhan Sezer,LISE_ARKADASI
Burhan Sezer,Tuğba Aydın,LISE_ARKADASI
Tuğba Aydın,Burhan Sezer,LISE_ARKADASI
Burhan Türkmen,Cem Şimşek,LISE_ARKADASI
Cem Şimşek,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Eda Altun,LISE_ARKADASI
Eda Altun,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Fikri Bulut,LISE_ARKADASI
Fikri Bulut,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Fikri Polat,LISE_ARKADASI
Fikri Polat,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Gökhan Çakır,LISE_ARKADASI
Gökhan Çakır,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Gökhan Tan,LISE_ARKADASI
Gökhan Tan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Gülnur Toprak,LISE_ARKADASI
Gülnur Toprak,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Haluk Erdoğan,LISE_ARKADASI
Haluk Erdoğan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Hasan Aksoy,LISE_ARKADASI
Hasan Aksoy,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Hümeyra Güler,LISE_ARKADASI
Hümeyra Güler,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Hüsnü Aktaş,LISE_ARKADASI
Hüsnü Aktaş,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,İzzet Arslan,LISE_ARKADASI
İzzet Arslan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Kaan Baran,LISE_ARKADASI
Kaan Baran,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Kaan Özdemir,LISE_ARKADASI
Kaan Özdemir,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Melek Aksoy,LISE_ARKADASI
Melek Aksoy,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Melek Yılmaz,LISE_ARKADASI
Melek Yılmaz,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Melis Demir,LISE_ARKADASI
Melis Demir,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Meryem Tan,LISE_ARKADASI
Meryem Tan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Nefise Aydın,LISE_ARKADASI
Nefise Aydın,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Onur Aslan,LISE_ARKADASI
Onur Aslan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Ozan Altun,LISE_ARKADASI
Ozan Altun,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Ozan Doğan,LISE_ARKADASI
Ozan Doğan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Özge Karaca,LISE_ARKADASI
Özge Karaca,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Sedef Sezer,LISE_ARKADASI
Sedef Sezer,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Sinan Sezer,LISE_ARKADASI
Sinan Sezer,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Şirin Erdoğan,LISE_ARKADASI
Şirin Erdoğan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Süleyman Kara,LISE_ARKADASI
Süleyman Kara,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Süleyman Özkan,LISE_ARKADASI
Süleyman Özkan,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Tarık Aktaş,LISE_ARKADASI
Tarık Aktaş,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Uğur Aydın,LISE_ARKADASI
Uğur Aydın,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Veli Taş,LISE_ARKADASI
Veli Taş,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Vildan Güler,LISE_ARKADASI
Vildan Güler,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Vildan Yılmaz,LISE_ARKADASI
Vildan Yılmaz,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Yeliz Yıldız,LISE_ARKADASI
Yeliz Yıldız,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Yunus Yılmaz,LISE_ARKADASI
Yunus Yılmaz,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Zehra Ermiş,LISE_ARKADASI
Zehra Ermiş,Burhan Türkmen,LISE_ARKADASI
Burhan Türkmen,Zeynep Uzun,LISE_ARKADASI
Zeynep Uzun,Burhan Türkmen,LISE_ARKADASI
Büşra Sezer,Can Uçar,LISE_ARKADASI
Can Uçar,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Elvan Çakır,LISE_ARKADASI
Elvan Çakır,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Meryem Ergin,LISE_ARKADASI
Meryem Ergin,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Onur Kaya,LISE_ARKADASI
Onur Kaya,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Şebnem Özsoy,LISE_ARKADASI
Şebnem Özsoy,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Selin Acar,LISE_ARKADASI
Selin Acar,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Serap Arslan,LISE_ARKADASI
Serap Arslan,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Sinan Yalçın,LISE_ARKADASI
Sinan Yalçın,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Şirin Can,LISE_ARKADASI
Şirin Can,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Tuğba Aydın,LISE_ARKADASI
Tuğba Aydın,Büşra Sezer,LISE_ARKADASI
Büşra Sezer,Zeynep Yılmaz,LISE_ARKADASI
Zeynep Yılmaz,Büşra Sezer,LISE_ARKADASI
Büşra Türkmen,Ceyda Doğan,LISE_ARKADASI
Ceyda Doğan,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Gülçin Polat,LISE_ARKADASI
Gülçin Polat,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Hatice Eren,LISE_ARKADASI
Hatice Eren,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,İrem Polat,LISE_ARKADASI
İrem Polat,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Nazan Türkmen,LISE_ARKADASI
Nazan Türkmen,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Özge Şimşek,LISE_ARKADASI
Özge Şimşek,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Sami Yıldız,LISE_ARKADASI
Sami Yıldız,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Suna Taş,LISE_ARKADASI
Suna Taş,Büşra Türkmen,LISE_ARKADASI
Büşra Türkmen,Vedat Sezer,LISE_ARKADASI
Vedat Sezer,Büşra Türkmen,LISE_ARKADASI
Canan Yılmaz,Özge Yıldız,LISE_ARKADASI
Özge Yıldız,Canan Yılmaz,LISE_ARKADASI
Canan Yılmaz,Salih Polat,LISE_ARKADASI
Salih Polat,Canan Yılmaz,LISE_ARKADASI
Canan Yılmaz,Zeynep Avcı,LISE_ARKADASI
Zeynep Avcı,Canan Yılmaz,LISE_ARKADASI
Can Uçar,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Can Uçar,LISE_ARKADASI
Can Uçar,Elvan Çakır,LISE_ARKADASI
Elvan Çakır,Can Uçar,LISE_ARKADASI
Can Uçar,Meryem Ergin,LISE_ARKADASI
Meryem Ergin,Can Uçar,LISE_ARKADASI
Can Uçar,Onur Kaya,LISE_ARKADASI
Onur Kaya,Can Uçar,LISE_ARKADASI
Can Uçar,Şebnem Özsoy,LISE_ARKADASI
Şebnem Özsoy,Can Uçar,LISE_ARKADASI
Can Uçar,Selin Acar,LISE_ARKADASI
Selin Acar,Can Uçar,LISE_ARKADASI
Can Uçar,Serap Arslan,LISE_ARKADASI
Serap Arslan,Can Uçar,LISE_ARKADASI
Can Uçar,Sinan Yalçın,LISE_ARKADASI
Sinan Yalçın,Can Uçar,LISE_ARKADASI
Can Uçar,Şirin Can,LISE_ARKADASI
Şirin Can,Can Uçar,LISE_ARKADASI
Can Uçar,Tuğba Aydın,LISE_ARKADASI
Tuğba Aydın,Can Uçar,LISE_ARKADASI
Cemre Özkan,Elvan Çakır,LISE_ARKADASI
Elvan Çakır,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Meryem Ergin,LISE_ARKADASI
Meryem Ergin,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Onur Kaya,LISE_ARKADASI
Onur Kaya,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Şebnem Özsoy,LISE_ARKADASI
Şebnem Özsoy,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Selin Acar,LISE_ARKADASI
Selin Acar,Cemre Özkan,LISE_ARKADASI
Cemre Özkan,Serap Arslan,LISE_ARKADASI
Serap Arslan,Cemre Özkan,LISE_ARKADASI
